,start_datetime,end_datetime,trans_mesh_code,receive_mesh_code,frequency,trans_s_lat,trans_s_lon,trans_n_lat,trans_n_lon,receive_s_lat,receive_s_lon,receive_n_lat,receive_n_lon,rssi_avg
22,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-85-501,5339-43-66-87-16-511,92000000000,35.723999999844,139.4594375,35.72404166651,139.4595,35.723458333177,139.4595625,35.723499999843995,139.459625,0.0
23,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-86-501,5339-43-66-87-16-511,92000000000,35.723999999844,139.4595625,35.72404166651,139.459625,35.723458333177,139.4595625,35.723499999843995,139.459625,3.55e-11
24,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-88-501,5339-43-66-87-16-511,92000000000,35.723999999844,139.4598125,35.72404166651,139.459875,35.723458333177,139.4595625,35.723499999843995,139.459625,3.55e-11
25,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-94-510,5339-43-66-87-16-511,92000000000,35.724124999844,139.45925,35.724166666509994,139.4593125,35.723458333177,139.4595625,35.723499999843995,139.459625,0.0
26,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-15-510,5339-43-66-87-16-511,92000000000,35.72429166651,139.459375,35.724333333177,139.4594375,35.723458333177,139.4595625,35.723499999843995,139.459625,0.0
27,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-16-500,5339-43-66-87-16-511,92000000000,35.724249999844,139.4595,35.72429166651,139.4595625,35.723458333177,139.4595625,35.723499999843995,139.459625,3.55e-11
28,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-36-500,5339-43-66-87-16-511,92000000000,35.724416666509995,139.4595,35.724458333177,139.4595625,35.723458333177,139.4595625,35.723499999843995,139.459625,1.41e-10
29,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-44-501,5339-43-66-87-16-511,92000000000,35.724499999844,139.4593125,35.72454166650999,139.459375,35.723458333177,139.4595625,35.723499999843995,139.459625,7.079999999999999e-11
30,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-46-500,5339-43-66-87-16-511,92000000000,35.724499999844,139.4595,35.72454166650999,139.4595625,35.723458333177,139.4595625,35.723499999843995,139.459625,2.2399999999999997e-09
31,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-57-500,5339-43-66-87-16-511,92000000000,35.724583333177,139.459625,35.724624999843996,139.4596875,35.723458333177,139.4595625,35.723499999843995,139.459625,2.2399999999999997e-09
32,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-64-510,5339-43-66-87-16-511,92000000000,35.724708333177,139.45925,35.724749999844,139.4593125,35.723458333177,139.4595625,35.723499999843995,139.459625,3.55e-11
33,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-67-501,5339-43-66-87-16-511,92000000000,35.72466666651,139.4596875,35.724708333177,139.45975,35.723458333177,139.4595625,35.723499999843995,139.459625,1.1199999999999999e-09
34,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-68-511,5339-43-66-87-16-511,92000000000,35.724708333177,139.4598125,35.724749999844,139.459875,35.723458333177,139.4595625,35.723499999843995,139.459625,7.079999999999999e-11
35,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-74-511,5339-43-66-87-16-511,92000000000,35.724791666509994,139.4593125,35.724833333176996,139.459375,35.723458333177,139.4595625,35.723499999843995,139.459625,2.82e-10
36,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-77-511,5339-43-66-87-16-511,92000000000,35.724791666509994,139.4596875,35.724833333176996,139.45975,35.723458333177,139.4595625,35.723499999843995,139.459625,3.55e-08
37,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-86-501,5339-43-66-87-16-511,92000000000,35.724833333176996,139.4595625,35.724874999843,139.459625,35.723458333177,139.4595625,35.723499999843995,139.459625,1.1199999999999999e-09
38,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-87-511,5339-43-66-87-16-511,92000000000,35.724874999843,139.4596875,35.72491666651,139.45975,35.723458333177,139.4595625,35.723499999843995,139.459625,7.08e-08
39,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-94-501,5339-43-66-87-16-511,92000000000,35.72491666651,139.4593125,35.724958333177,139.459375,35.723458333177,139.4595625,35.723499999843995,139.459625,8.909999999999998e-09
40,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-96-501,5339-43-66-87-16-511,92000000000,35.72491666651,139.4595625,35.724958333177,139.459625,35.723458333177,139.4595625,35.723499999843995,139.459625,1.78e-08
41,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-97-511,5339-43-66-87-16-511,92000000000,35.724958333177,139.4596875,35.724999999843,139.45975,35.723458333177,139.4595625,35.723499999843995,139.459625,5.62e-07
42,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-04-511,5339-43-66-87-16-511,92000000000,35.725041666509995,139.4593125,35.725083333177,139.459375,35.723458333177,139.4595625,35.723499999843995,139.459625,4.4700000000000005e-09
43,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-06-511,5339-43-66-87-16-511,92000000000,35.725041666509995,139.4595625,35.725083333177,139.459625,35.723458333177,139.4595625,35.723499999843995,139.459625,0.0
44,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-08-511,5339-43-66-87-16-511,92000000000,35.725041666509995,139.4598125,35.725083333177,139.459875,35.723458333177,139.4595625,35.723499999843995,139.459625,5.62e-10
