,eidw,enn
0,15.84210424390777,12.231887817382812
1,-14.36898890404396,-3.156494140625
2,24.421302224823904,19.1298828125
3,-19.178464154376144,-11.556228637695312
4,29.06799367101297,3.7273101806640625
5,0.14483469435737106,1.68341064453125
6,10.18392612488526,4.704627990722656
7,5.908844831424389,13.819732666015625
8,12.452440479469175,-0.4823150634765625
9,11.290772438366318,1.9789886474609375
10,9.54399597616316,-2.2747650146484375
11,0.45603414477943716,-2.0204620361328125
12,10.073280938371013,16.835853576660156
13,12.41408513609133,0.5396881103515625
14,3.229135835371153,-1.1700592041015625
15,16.881649286007928,-3.361846923828125
16,-0.7354350089850499,2.3103179931640625
17,5.2481578100257025,-5.540069580078125
18,-9.530152434034619,-5.7138214111328125
19,-12.864318664471654,-2.1889572143554688
20,-0.7954429322547867,-3.5032958984375
21,-19.62621919508865,-22.655426025390625
22,0.7740202724696985,10.3262939453125
23,2.9129308580414204,-0.5572357177734375
24,11.878634441296654,21.395797729492188
25,-3.5441318959771024,-13.912445068359375
26,-3.582391383357347,2.40972900390625
27,-23.540269195812343,-11.696403503417969
28,20.939084535764607,2.763946533203125
29,6.2610547480932155,12.04693603515625
30,-2.666351315262844,-6.872398376464844
31,-12.377581768057496,-5.657318115234375
32,0.7137947993170712,-0.405731201171875
33,-1.2198862779182207,-5.209831237792969
34,-8.67750974139912,-10.724601745605469
35,9.635929167537668,17.07921600341797
36,12.888628623039097,14.846702575683594
37,6.33114054373155,2.0811233520507812
38,-9.298309029885871,-4.759498596191406
39,3.3081286776878045,-1.2668609619140625
40,20.16411499058654,14.008094787597656
41,-7.296677714904533,-1.9779052734375
42,8.664126632698782,-0.76837158203125
43,7.1566368950733334,-1.4685745239257812
44,-3.01236566582692,1.2738494873046875
45,8.70966235845205,0.8417282104492188
46,-4.405138591031175,-6.146156311035156
47,2.2439624215332117,-3.4883880615234375
48,-3.529287144894056,-6.948822021484375
49,4.634541736819074,1.656341552734375
50,5.8982913824757475,8.852607727050781
51,0.7354391107013782,-8.600830078125
52,-21.459808331528393,-19.432342529296875
53,22.977107373183415,1.0921707153320312
54,-13.119401889009765,-2.7186279296875
55,15.548627982943088,6.191162109375
56,3.5823904766583183,1.3973617553710938
57,6.124010070908582,-5.682098388671875
58,-16.465826237957117,-6.289886474609375
59,-5.908841644482919,0.20478057861328125
60,-1.3571918912350611,-5.0052642822265625
61,15.958094938149856,-1.4229965209960938
62,18.699746515857612,7.9907989501953125
63,-22.977105030946177,-21.327590942382812
64,-3.1095477936212745,-6.42498779296875
65,13.038567077931873,0.35849761962890625
66,20.7034735802699,6.07476806640625
67,19.468464523377023,22.73497772216797
68,20.028387692567847,-1.8485870361328125
69,10.954368901954325,-4.16961669921875
70,-0.43945720173189784,-2.869384765625
71,-3.862862586187447,-5.0946807861328125
72,8.298897997249156,6.498924255371094
73,-12.075265186244351,-1.4412994384765625
74,-20.019874677109357,2.6295623779296875
75,3.199135657610441,-2.060302734375
76,-17.613000858138577,-1.0187835693359375
77,14.45286915304851,2.347686767578125
78,9.742910913162717,3.6913299560546875
79,-9.183535819201836,-5.2220001220703125
80,4.027360875543323,-4.779869079589844
81,-9.95803337231115,-10.084030151367188
82,-6.864079905464436,-3.328765869140625
83,-0.47789546185168774,1.889678955078125
84,-4.33827531771351,-5.192169189453125
85,-21.240530310198864,-19.165634155273438
86,-4.368065221624747,-0.461029052734375
87,-6.451108279290821,-4.151634216308594
88,1.65953055594008,0.0455169677734375
89,-18.45832521545104,-22.851242065429688
90,2.6663549343761446,-13.417800903320312
91,-3.915119772296066,-2.0594635009765625
92,3.7680427333194046,-3.7179336547851562
93,-2.2845581621276096,-5.5519561767578125
94,-13.746349638927043,-2.5817947387695312
95,5.502771570514383,-4.322845458984375
96,-3.5434247030793244,0.2660064697265625
97,19.429809972012848,13.247779846191406
98,7.953863195126502,-3.526611328125
99,15.637996449723516,10.719863891601562
100,-7.650655757754379,-8.668487548828125
101,3.2236420332222906,-5.9495849609375
102,-5.008217111508543,-5.8910980224609375
103,-15.842105643504553,-1.5682754516601562
104,-7.478160782936797,-7.191619873046875
105,-2.502498082518855,0.8305511474609375
106,1.139438676036093,-0.707916259765625
107,-14.337130171035213,-6.4314422607421875
108,-2.080316384828734,-0.56976318359375
109,4.943068065971062,-2.529937744140625
110,-3.6673812474813303,13.111724853515625
111,-7.312338679830219,-4.8704833984375
112,-36.600759875245714,-7.1857452392578125
113,-1.2633134911567083,-4.00177001953125
114,8.056153486576605,0.8072891235351562
115,-8.68168317294365,1.4379196166992188
116,7.789384919475424,-2.2110061645507812
117,7.0350028790612384,-9.199516296386719
118,16.127091207645947,-2.064208984375
119,3.187158088553673,-3.155914306640625
120,-23.80715606194508,2.37310791015625
121,-10.303247205854646,0.23667144775390625
122,-10.666706414189065,-3.576324462890625
123,-7.2774555380580495,-9.091621398925781
124,1.040803891192141,4.3131561279296875
125,-13.162852993070004,-4.3112640380859375
126,-11.854084105809576,-0.629608154296875
127,-15.955063132839541,5.457733154296875
128,9.595950285471503,-2.9021148681640625
129,1.169732729445201,3.9795989990234375
130,27.841142210317088,3.9522705078125
131,-13.24375832740067,-9.918205261230469
132,9.183529602980201,-9.052474975585938
133,-6.803421577920119,-2.893951416015625
134,0.8936562520087108,5.688568115234375
135,-13.454825439454865,-4.170219421386719
136,9.298309046317968,1.0463638305664062
137,-2.542890325288198,1.9495468139648438
138,-1.8293525583488304,-0.7905120849609375
139,6.637322574192652,0.9789886474609375
140,23.5001132196427,5.230857849121094
141,-15.313947880882807,-5.93267822265625
142,11.674604840890936,1.8831100463867188
143,-9.500191714759652,13.913925170898438
144,-16.08100921578948,-17.067237854003906
145,-5.873672352358113,-8.252410888671875
146,2.0704513541604683,0.200347900390625
147,9.968274610581616,22.59069061279297
148,2.715128188671045,-4.842864990234375
149,15.31395179451232,12.655006408691406
150,4.51605803989041,2.710968017578125
151,-1.189427145585313,-1.5513763427734375
152,24.77034316277897,6.864044189453125
153,3.8628671729117627,6.079254150390625
154,10.952231822703936,10.342201232910156
155,5.158472617230245,-1.4132232666015625
156,-3.2774919598889483,0.5382003784179688
157,-2.0704494901386283,-5.3634796142578125
158,6.47962088641799,5.480712890625
159,1.297760686595609,7.6484222412109375
160,16.78850133738075,7.137451171875
161,11.476753208213921,-0.5598678588867188
162,10.616423188517643,6.5871124267578125
163,3.2488158104131344,-0.7337188720703125
164,7.29667659477866,-5.37567138671875
165,12.629030847763914,4.249298095703125
166,-11.104400708745018,-6.2631988525390625
167,-17.938819095320696,-5.01116943359375
168,-10.792529035362918,-6.8792572021484375
169,3.693721793420792,-1.093109130859375
170,-37.81951534875549,-6.075897216796875
171,-0.9667465143934919,-8.807952880859375
172,9.15639283748041,5.4369354248046875
173,3.295067905929102,-1.7388992309570312
